,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,lat,long,county_fips,state_fips,weather
631579,6995,2006.0,bmw,325i,,6 cylinders,gas,83587.0,clean,automatic,WBAVB13546KX66272,rwd,,sedan,,32.767334000000005,-117.056416,6073.0,6.0,59.0
631580,3200,1999.0,ford,f-150,good,8 cylinders,gas,,clean,automatic,,rwd,,pickup,white,34.1514,-118.4603,6037.0,6.0,59.0
631581,5500,2007.0,bmw,328,,,gas,115000.0,clean,automatic,,,,,,33.892804,-118.07391899999999,6037.0,6.0,59.0
631582,1800,2001.0,honda,oddyssey,,,gas,280000.0,clean,automatic,,,,,,33.892854,-118.073852,6037.0,6.0,59.0
631583,10500,2003.0,bmw,m3,excellent,6 cylinders,gas,154000.0,clean,automatic,,rwd,compact,coupe,grey,34.1514,-118.4603,6037.0,6.0,59.0
631584,5900,2006.0,chevrolet,2500,excellent,8 cylinders,gas,109600.0,clean,automatic,1GCGG25V561112189,rwd,full-size,van,white,34.0493,-118.2917,6037.0,6.0,59.0
631585,1850,2004.0,pontiac,grand am,good,6 cylinders,gas,,clean,automatic,,fwd,,,,34.210525,-118.46471799999999,6037.0,6.0,59.0
631586,38000,1968.0,toyota,fj40 land cruiser,like new,,gas,,clean,manual,,4wd,,,,34.0901,-118.4065,6037.0,6.0,59.0
631587,3900,2006.0,toyota,sienna le,like new,6 cylinders,gas,133.0,salvage,automatic,,fwd,full-size,mini-van,white,33.9731,-118.2479,6037.0,6.0,59.0
631588,11900,2008.0,toyota,tacoma,,,gas,,clean,automatic,,,,,,32.696999999999996,-117.1153,6073.0,6.0,59.0
631589,3500,2007.0,honda,,,,gas,,clean,automatic,,,,,,34.0245,-118.1561,6037.0,6.0,59.0
631590,10000,1995.0,bmw,m3,excellent,6 cylinders,gas,200000.0,clean,manual,,rwd,compact,coupe,blue,34.1514,-118.4603,6037.0,6.0,59.0
631591,7000,1985.0,chevrolet,corvette c4,good,8 cylinders,gas,169000.0,clean,automatic,,rwd,,convertible,white,34.1687,-118.3713,6037.0,6.0,59.0
631592,9999,2014.0,nissan,altima 2.5 s,,4 cylinders,gas,58832.0,clean,automatic,1N4AL3AP8EC163726,fwd,,sedan,,32.767334000000005,-117.056416,6073.0,6.0,59.0
631593,14000,2002.0,,potniac,,8 cylinders,gas,,clean,manual,,,,,yellow,37.6567,-121.4955,6077.0,6.0,59.0
631594,6995,2011.0,volkswagen,routan s,,6 cylinders,gas,85843.0,clean,automatic,2V4RW4DG9BR718021,fwd,,mini-van,,32.767334000000005,-117.056416,6073.0,6.0,59.0
631595,23000,2014.0,audi,s4,,,gas,,clean,automatic,,4wd,,,,33.91818,-118.38750700000001,6037.0,6.0,59.0
631596,1750,1999.0,dodge,1500,,8 cylinders,gas,240000.0,clean,automatic,,rwd,full-size,truck,black,34.6017,-118.23100000000001,6037.0,6.0,59.0
631597,6950,2015.0,honda,civic,,,gas,,salvage,automatic,,,,,,34.0079,-118.2582,6037.0,6.0,59.0
631598,8000,2015.0,honda,,,,gas,,salvage,automatic,,,,,,34.1073,-118.2266,6037.0,6.0,59.0
631599,7999,2006.0,audi,a8 l quattro,,,gas,125750.0,clean,automatic,WAUML44E96N024540,,,sedan,silver,34.186609999999995,-118.451702,6037.0,6.0,59.0
631600,500,1997.0,ford,escort,excellent,4 cylinders,gas,153000.0,clean,automatic,,fwd,compact,,white,33.7716,-118.148,6037.0,6.0,59.0
631601,3999,2000.0,lexus,rx,good,6 cylinders,gas,198550.0,clean,automatic,,,,,white,34.1783,-118.396497,6037.0,6.0,59.0
631602,2999,2005.0,toyota,matrix,like new,4 cylinders,gas,174225.0,clean,automatic,,,,,silver,34.1783,-118.396497,6037.0,6.0,59.0
631603,1900,2001.0,acura,mdx,,,gas,260000.0,clean,automatic,,,,,,33.892834,-118.073823,6037.0,6.0,59.0
631604,3300,2003.0,honda,cr-v ex,excellent,4 cylinders,gas,140222.0,clean,automatic,,,,,silver,34.17846,-118.396498,6037.0,6.0,59.0
631605,2999,2009.0,ford,focus,good,4 cylinders,gas,129435.0,clean,automatic,1FAHP34N99W163218,,,,grey,34.1783,-118.396497,6037.0,6.0,59.0
631606,85000,1967.0,ford,mustang,,,gas,1517.0,clean,automatic,,,,,,34.1324,-118.0264,6037.0,6.0,59.0
631607,7995,2010.0,volvo,xc60 3.2l,,6 cylinders,gas,116560.0,clean,automatic,YV4960DL6A2118888,fwd,,SUV,,32.767334000000005,-117.056416,6073.0,6.0,59.0
631608,1399,1986.0,ford,ranger,fair,6 cylinders,gas,,clean,manual,,rwd,mid-size,truck,white,34.4891,-117.9708,6037.0,6.0,59.0
631609,4999,2006.0,honda,accord,excellent,,gas,110980.0,clean,automatic,1HGCM56146A011862,,,,,34.1783,-118.396497,6037.0,6.0,59.0
631610,1800,2002.0,nissan,maxima,,,gas,160000.0,clean,automatic,,,,,,34.1655,-118.5175,6037.0,6.0,59.0
631611,4950,2008.0,nissan,rogue 2.5 s,good,4 cylinders,gas,139.0,clean,automatic,,fwd,,SUV,blue,33.9464,-118.0838,6037.0,6.0,59.0
631612,5600,2010.0,nissan,altima coupe,salvage,4 cylinders,gas,81000.0,salvage,automatic,,fwd,,coupe,blue,33.9731,-118.2479,6037.0,6.0,59.0
631613,4500,2006.0,bmw,3 series 325i,,6 cylinders,gas,155000.0,clean,automatic,,,,,blue,34.2197,-118.6111,6037.0,6.0,59.0
631614,2950,2003.0,ford,focus zx3,,4 cylinders,gas,84.0,clean,manual,,,,,,34.0898,-118.3215,6037.0,6.0,59.0
631615,7120,2013.0,jeep,wrangler,,,gas,,clean,automatic,,,,,,33.9731,-118.2479,6037.0,6.0,59.0
631616,3400,2000.0,ford,e-350,,,gas,,clean,automatic,,,,,,33.7524,-117.9939,6059.0,6.0,59.0
631617,2995,2006.0,pontiac,grand prix gt,,,gas,129500.0,clean,automatic,,,,,,34.1872,-118.3865,6037.0,6.0,59.0
631618,9400,2006.0,toyota,tundra,good,8 cylinders,gas,,salvage,automatic,,fwd,full-size,truck,blue,34.171997,-118.414496,6037.0,6.0,59.0
631619,2000,1999.0,rover,series 3,good,6 cylinders,gas,173000.0,clean,automatic,,fwd,full-size,sedan,white,33.797,-118.2991,6037.0,6.0,59.0
631620,42995,2016.0,toyota,tundra,,,,25137.0,clean,automatic,5TFDY5F1XGX544644,,,,,34.070311,-117.446303,6071.0,6.0,59.0
631621,14000,2005.0,ram,1500,like new,8 cylinders,gas,71600.0,salvage,automatic,,rwd,full-size,pickup,black,34.144,-118.0014,6037.0,6.0,59.0
631622,4500,2008.0,vw,eos hardtop convertible,excellent,4 cylinders,gas,160000.0,clean,automatic,,,,convertible,,34.2197,-118.6111,6037.0,6.0,59.0
631623,4700,2002.0,mercedes-benz,cl 500,,,gas,183658.0,clean,automatic,WDBPJ75J42A020723,rwd,,coupe,black,34.186609999999995,-118.451702,6037.0,6.0,59.0
631624,4000,2006.0,,2006 Scion xA,good,4 cylinders,gas,140000.0,clean,automatic,,fwd,compact,hatchback,white,34.143,-118.3913,6037.0,6.0,59.0
631625,2950,2008.0,jeep,patriot 4x4,,4 cylinders,gas,120.0,clean,automatic,,4wd,,,,34.0898,-118.3215,6037.0,6.0,59.0
631626,7995,2012.0,chevrolet,cruze,excellent,4 cylinders,gas,,clean,automatic,,fwd,compact,sedan,red,33.9241,-118.2013,6037.0,6.0,59.0
631627,1,2007.0,,automatic V6,like new,,gas,,clean,automatic,,fwd,,,,34.1005,-118.3254,6037.0,6.0,59.0
654347,12064,2015.0,,SPORT MINIVAN 4D,,,gas,56928.0,clean,automatic,JM1CW2BL7F0185946,,,,,33.9731,-118.2479,6037.0,6.0,59.0
654348,999,2005.0,chevrolet,equinox,fair,6 cylinders,gas,133000.0,clean,automatic,,,,,,34.1671,-118.5414,6037.0,6.0,59.0
654349,3000,2012.0,,SE Fully Loaded,like new,,gas,,clean,automatic,(424) 286-0568,,,,,33.9871,-118.3321,6037.0,6.0,59.0
654350,18995,2011.0,jeep,grand cherokee,,,gas,74982.0,clean,automatic,1J4RS4GG6BC715968,fwd,,SUV,silver,34.1847,-118.38696999999999,6037.0,6.0,59.0
654351,6500,1984.0,cadillac,fleetwood brougham,,,gas,,clean,automatic,,,,,,34.1144,-117.6583,6071.0,6.0,59.0
654352,1200,1983.0,mazda,rx-7,good,,gas,,rebuilt,other,,rwd,,coupe,black,34.086571,-118.27546399999999,6037.0,6.0,59.0
654353,3500,2008.0,chevrolet,cobalt,,,gas,,clean,automatic,,,,,,33.9779,-118.4525,6037.0,6.0,59.0
654354,2000,2008.0,chevrolet,silverado,,,gas,,clean,automatic,,,,,,34.0434,-118.2716,6037.0,6.0,59.0
654355,7800,2000.0,ram,2500 cummings diesel,,,diesel,,salvage,automatic,,,,,,33.721,-118.0033,6059.0,6.0,59.0
654356,10900,1993.0,volkswagen,eurovan mv,good,5 cylinders,gas,165000.0,clean,automatic,WV2MD0701PH021772,,,van,green,34.120408000000005,-118.211506,6037.0,6.0,59.0
654357,59950,2014.0,rover,,like new,8 cylinders,gas,42754.0,clean,automatic,SALGS2EF5EA131808,4wd,full-size,SUV,white,34.1963,-118.6389,6037.0,6.0,59.0
654358,9991,2011.0,bmw,3-series,excellent,6 cylinders,gas,94086.0,clean,automatic,,rwd,compact,sedan,blue,33.871398,-118.201572,6037.0,6.0,59.0
654359,21555,2010.0,cadillac,escalade premium,excellent,8 cylinders,gas,73257.0,clean,automatic,1GYUCJEF2AR183520,rwd,full-size,,black,34.1963,-118.6389,6037.0,6.0,59.0
654360,7500,2009.0,infiniti,g37,,,gas,,clean,automatic,,,,,,34.122803000000005,-117.50758400000001,6071.0,6.0,59.0
654361,19000,1964.0,chevrolet,impala,good,8 cylinders,gas,,clean,automatic,,rwd,full-size,coupe,,34.1455,-116.0601,6071.0,6.0,59.0
654362,8925,2011.0,honda,accord lx-s,,other,gas,140706.0,clean,automatic,1HGCS1B30BA016234,fwd,,,white,33.890325,-118.14228899999999,6037.0,6.0,59.0
654363,7500,2006.0,mercedes-benz,benz wagon,like new,6 cylinders,gas,108000.0,clean,automatic,,,,,,37.3476,-121.887,6085.0,6.0,59.0
654364,35998,2015.0,lexus,rx350,,,gas,,clean,automatic,,,,,,34.067124,-118.393028,6037.0,6.0,59.0
654365,8988,2007.0,lexus,is 250 base,,other,gas,,clean,automatic,JTHBK262772047708,rwd,,,,33.956308,-118.221207,6037.0,6.0,59.0
654366,2199,2005.0,lincoln,town car,fair,8 cylinders,gas,159860.0,clean,automatic,1LNHM81W45Y608486,rwd,full-size,sedan,blue,34.029,-118.4005,6037.0,6.0,59.0
654367,1200,2002.0,nissan,,excellent,6 cylinders,gas,,clean,automatic,,,,,,34.1121,-118.2594,6037.0,6.0,59.0
654368,7500,2012.0,nissan,sentra,excellent,4 cylinders,gas,67178.0,clean,automatic,,fwd,mid-size,sedan,grey,33.9577,-118.4373,6037.0,6.0,59.0
654369,13000,2000.0,lexus,ls400,like new,8 cylinders,gas,53400.0,clean,automatic,jt8bh28f4y0178834,rwd,full-size,sedan,white,34.0762,-118.3029,6037.0,6.0,59.0
654370,10900,2005.0,subaru,forester xt turbo,excellent,4 cylinders,gas,,clean,manual,,,mid-size,SUV,silver,34.1378,-118.2425,6037.0,6.0,59.0
654371,799,2004.0,subaru,,,,gas,,clean,automatic,,4wd,,,,33.6773,-118.0051,6059.0,6.0,59.0
654372,12995,2008.0,lexus,is 250,excellent,,gas,,clean,automatic,,,,,,34.0794,-117.4551,6071.0,6.0,59.0
654373,1250,1968.0,ford,ranchero,,,gas,,clean,automatic,,,,,,33.8286,-118.292,6037.0,6.0,59.0
654374,15000,2015.0,honda,cr-v ex,like new,4 cylinders,gas,,salvage,automatic,3CZRM3H55FG709244,fwd,compact,SUV,silver,34.0762,-118.3029,6037.0,6.0,59.0
654375,10900,2017.0,nissan,versa,like new,4 cylinders,gas,,clean,automatic,,,,,,34.0938,-117.85600000000001,6037.0,6.0,59.0
654376,11995,2011.0,audi,a4 1.8t,like new,4 cylinders,gas,69007.0,clean,automatic,WAUEFAFL2BN036044,rwd,compact,sedan,white,33.8029,-118.1677,6037.0,6.0,59.0
654377,1550,2005.0,kia,spectra,,,gas,,clean,automatic,,,,,,33.8772,-117.9893,6059.0,6.0,59.0
654378,2450,2007.0,,Chvrolet cobalt ss,,,gas,,salvage,automatic,,,,,,33.8796,-118.2168,6037.0,6.0,59.0
654379,3900,2000.0,chevrolet,camaro,,,gas,,clean,automatic,,,,,,33.9462,-118.2013,6037.0,6.0,59.0
654380,14800,2017.0,nissan,altima 2.5,like new,4 cylinders,gas,,clean,automatic,,,,,,34.0938,-117.85600000000001,6037.0,6.0,59.0
654381,12995,2013.0,toyota,venza,excellent,,gas,,clean,automatic,,,,,,34.0794,-117.4551,6071.0,6.0,59.0
654382,2100,2003.0,toyota,,,4 cylinders,gas,174.0,clean,automatic,,,,,silver,33.948431,-118.352608,6037.0,6.0,59.0
654383,12500,2017.0,hyundai,elantra,like new,4 cylinders,gas,,clean,automatic,,,,,,34.0938,-117.85600000000001,6037.0,6.0,59.0
654384,8997,2010.0,nissan,pathfinder se,excellent,,gas,,clean,automatic,,,,SUV,black,33.788216,-117.833248,6059.0,6.0,59.0
654385,2800,2003.0,,Camry,,,gas,,clean,automatic,,,,,,33.8772,-117.9893,6059.0,6.0,59.0
654386,21695,2013.0,bmw,x5,excellent,6 cylinders,gas,59208.0,clean,automatic,5UXZV4C51D0E11244,rwd,mid-size,SUV,white,33.8029,-118.1677,6037.0,6.0,59.0
654387,6999,2009.0,audi,a4 convertible,excellent,4 cylinders,gas,99942.0,clean,automatic,WAUAF48H09K009719,fwd,,convertible,black,34.006279,-118.49010200000001,6037.0,6.0,59.0
654388,24700,2017.0,toyota,tacoma,,,gas,,rebuilt,automatic,,,,,,32.582003,-117.107773,6073.0,6.0,59.0
654389,9900,2017.0,hyundai,accent,like new,4 cylinders,gas,,clean,automatic,,,,,,34.0653,-117.8978,6037.0,6.0,59.0
654390,11000,2012.0,,beetle,,,gas,,clean,automatic,,,,,,33.8969,-118.1632,6037.0,6.0,59.0
654391,17995,2015.0,lexus,is 250,excellent,,gas,,clean,automatic,,,,,,34.0794,-117.4551,6071.0,6.0,59.0
654392,15600,2017.0,honda,accord ex-l v6,,6 cylinders,gas,18000.0,salvage,automatic,,,,,,33.9731,-118.2479,6037.0,6.0,59.0
654393,3800,2010.0,dodge,avenger,,,gas,114000.0,clean,automatic,,,,,,33.9291,-117.8845,6059.0,6.0,59.0
654394,1200,1999.0,ford,explorer sport,good,6 cylinders,gas,135192.0,clean,automatic,1FMYU22E2XUB83105,rwd,full-size,SUV,blue,34.0901,-118.4065,6037.0,6.0,59.0
654395,55,2004.0,mazda,rx-8,excellent,other,gas,,clean,manual,,rwd,compact,coupe,yellow,34.0733,-117.6987,6071.0,6.0,59.0
654396,11000,2004.0,dodge,sprinter 3500,excellent,5 cylinders,diesel,247152.0,clean,automatic,,rwd,,other,white,34.0168,-118.3973,6037.0,6.0,59.0
654397,24900,2016.0,toyota,tacoma trd sport,like new,6 cylinders,gas,10000.0,salvage,automatic,,rwd,full-size,pickup,grey,33.9551,-118.2901,6037.0,6.0,59.0
654398,6900,2008.0,bmw,x3,,,gas,,clean,automatic,,,,,,34.4336,-118.5007,6037.0,6.0,59.0
654399,2200,1987.0,jeep,cherokee,good,6 cylinders,gas,,salvage,automatic,,4wd,mid-size,SUV,white,33.9379,-118.3586,6037.0,6.0,59.0
654400,3200,2000.0,nissan,frontier,good,6 cylinders,gas,170000.0,clean,automatic,,rwd,mid-size,pickup,green,33.9731,-118.2479,6037.0,6.0,59.0
654401,1200,1999.0,ford,explorer sport,good,6 cylinders,gas,135192.0,clean,automatic,1FMYU22E2XUB83105,rwd,full-size,SUV,blue,34.0901,-118.4065,6037.0,6.0,59.0
654402,6650,2014.0,nissan,versa sv,excellent,4 cylinders,gas,67000.0,clean,automatic,3N1CN7AP6EL801337,,,,,34.0665,-118.3022,6037.0,6.0,59.0
654403,11500,2015.0,nissan,altima 2.5 s,,other,gas,89681.0,clean,other,1N4AL3AP1FN316923,fwd,,,white,33.909177,-118.344183,6037.0,6.0,59.0
654404,4000,2002.0,honda,oddysey,good,6 cylinders,gas,,clean,automatic,,fwd,,mini-van,white,33.9299,-118.0121,6037.0,6.0,59.0
654405,6950,2007.0,chevrolet,avalanche,,,gas,,clean,automatic,,,,,,34.0972,-117.9065,6037.0,6.0,59.0
654406,25995,2014.0,chevrolet,camaro,,,gas,,clean,automatic,,,,,,34.0794,-117.4551,6071.0,6.0,59.0
654407,9950,2010.0,toyota,rav4,,,gas,,clean,automatic,,,,,,34.0619,-118.3995,6037.0,6.0,59.0
654408,13500,2004.0,dodge,grand caravan,,6 cylinders,gas,92417.0,clean,automatic,,fwd,,,red,33.8268,-118.3118,6037.0,6.0,59.0
654409,600,2001.0,volkswagen,passat,,6 cylinders,gas,,clean,manual,,,,,,34.419967,-117.29123799999999,6071.0,6.0,59.0
654410,1900,2006.0,bmw,530i,good,6 cylinders,gas,141000.0,clean,automatic,,rwd,compact,sedan,silver,33.8879,-118.351,6037.0,6.0,59.0
654411,5400,2008.0,honda,accord 4-door sedan,good,4 cylinders,gas,,salvage,automatic,,fwd,,,,33.9379,-118.3586,6037.0,6.0,59.0
654412,7500,1967.0,ford,,good,8 cylinders,gas,,clean,automatic,,rwd,mid-size,coupe,,34.019329,-117.905282,6037.0,6.0,59.0
654413,13997,2012.0,hyundai,genesis coupe,excellent,6 cylinders,gas,44045.0,clean,manual,,rwd,sub-compact,coupe,black,33.871398,-118.201572,6037.0,6.0,59.0
654414,1200,1991.0,chevrolet,silverado 1500,fair,8 cylinders,gas,102632.0,missing,automatic,2GCEC19K5M1233101,rwd,full-size,pickup,white,34.496961999999996,-118.200833,6037.0,6.0,59.0
654415,32500,1998.0,,Van Hool,,,diesel,289255.0,clean,automatic,YE2TA61B9W2040089,,,,,33.8635,-118.1801,6037.0,6.0,59.0
654416,2000,1986.0,chevrolet,corvette,salvage,8 cylinders,gas,,clean,automatic,1G1YY2184H5104901,rwd,full-size,coupe,custom,34.496961999999996,-118.200833,6037.0,6.0,59.0
654417,1300,1959.0,,International B-160,fair,6 cylinders,gas,102632.0,clean,manual,SB15746,rwd,full-size,bus,yellow,34.536567,-118.104817,6037.0,6.0,59.0
654418,1300,2003.0,ford,crown victoria police,good,8 cylinders,gas,186563.0,clean,automatic,2FAFP71WX3X200011,rwd,mid-size,sedan,black,34.536567,-118.104817,6037.0,6.0,59.0
654419,900,1996.0,ford,explorer,fair,6 cylinders,gas,230620.0,clean,automatic,1FMDU34X9TUA18200,4wd,mid-size,SUV,red,34.536567,-118.104817,6037.0,6.0,59.0
654420,3000,2004.0,jaguar,s-type,good,6 cylinders,gas,127000.0,clean,automatic,,fwd,,,black,34.1912,-118.1392,6037.0,6.0,59.0
654421,2500,1986.0,toyota,,good,4 cylinders,gas,,clean,automatic,,rwd,compact,sedan,purple,33.804517,-118.16777900000001,6037.0,6.0,59.0
654422,9200,2006.0,chevrolet,w4500 / isuzu npr,excellent,4 cylinders,diesel,180000.0,clean,automatic,,rwd,full-size,truck,white,33.9462,-118.2013,6037.0,6.0,59.0
654423,4100,1999.0,rover,discovery 2,good,8 cylinders,gas,160000.0,clean,automatic,,4wd,full-size,SUV,,34.1912,-118.1392,6037.0,6.0,59.0
654424,2300,2003.0,mercedes-benz,ml320,fair,6 cylinders,gas,110.0,clean,automatic,,4wd,mid-size,SUV,black,33.7939,-118.1192,6037.0,6.0,59.0
654425,3500,2003.0,cadillac,cts,excellent,6 cylinders,gas,130000.0,clean,automatic,,,,sedan,black,33.8473,-118.1115,6037.0,6.0,59.0
654426,2000,2002.0,chevrolet,1500 silverado,excellent,8 cylinders,gas,,clean,automatic,,4wd,compact,truck,blue,33.8796,-118.2168,6037.0,6.0,59.0
654427,11900,2010.0,infiniti,ex35,like new,6 cylinders,gas,33000.0,salvage,automatic,,rwd,full-size,SUV,black,34.2262,-118.447,6037.0,6.0,59.0
654428,22950,2015.0,mercedes-benz,c300 4matic,,,other,,clean,automatic,,,,other,silver,34.254856,-118.396018,6037.0,6.0,59.0
654429,6500,2012.0,toyota,corolla le,good,,gas,89000.0,salvage,automatic,,,,,,33.7852,-117.3166,6065.0,6.0,59.0
654430,29500,2010.0,cadillac,escalade,,,gas,,clean,automatic,,,,,,34.0653,-117.8978,6037.0,6.0,59.0
654431,28000,1950.0,,2 door,excellent,8 cylinders,gas,0.0,clean,manual,123456123456,rwd,full-size,coupe,black,34.2846,-119.2222,6111.0,6.0,59.0
654432,8900,2007.0,bmw,650i,excellent,8 cylinders,gas,136508.0,clean,automatic,WBAEH13507CR53180,fwd,,coupe,black,33.955,-118.3556,6037.0,6.0,59.0
654433,14988,2013.0,gmc,terrain,,,gas,74172.0,clean,automatic,2GKFLWE32D6336970,,,other,silver,33.99403,-117.91793799999999,6037.0,6.0,59.0
654434,1995,2009.0,audi,a5,,,gas,,clean,automatic,,,,,,34.104,-118.2925,6037.0,6.0,59.0
654435,1500,2006.0,lexus,is 350,excellent,6 cylinders,gas,,clean,automatic,,rwd,full-size,sedan,black,33.9938,-118.4635,6037.0,6.0,59.0
654436,1500,2006.0,lexus,is 350,excellent,6 cylinders,gas,,clean,automatic,,rwd,full-size,sedan,black,34.0637,-118.4408,6037.0,6.0,59.0
654437,14000,2011.0,nissan,murano sl,,other,gas,77636.0,clean,other,JN8AZ1MUXBW065987,fwd,,,silver,33.909177,-118.344183,6037.0,6.0,59.0
654438,3300,2003.0,honda,odyssey 5dr ex-l,,6 cylinders,gas,150000.0,clean,automatic,,,,mini-van,,34.187293,-118.92370600000001,6111.0,6.0,59.0
654439,12900,2012.0,ford,f150 4x4,good,6 cylinders,gas,33000.0,salvage,automatic,,4wd,,,black,33.838,-117.876,6059.0,6.0,59.0
654440,3500,2006.0,chevrolet,,excellent,6 cylinders,gas,104000.0,clean,automatic,,,,van,,34.4336,-118.5007,6037.0,6.0,59.0
654441,700,1999.0,chevrolet,blazer,fair,6 cylinders,gas,,clean,automatic,,rwd,mid-size,,white,34.0658,-118.0853,6037.0,6.0,59.0
654442,6500,2015.0,mitsubishi,mirage es,like new,3 cylinders,gas,48026.0,clean,automatic,,fwd,compact,hatchback,black,34.0637,-118.4408,6037.0,6.0,59.0
654443,4699,2004.0,mercedes-benz,benz e320,fair,6 cylinders,gas,132000.0,clean,automatic,,rwd,mid-size,hatchback,silver,34.1378,-118.2425,6037.0,6.0,59.0
654444,5500,2006.0,toyota,,excellent,6 cylinders,gas,103000.0,clean,automatic,,4wd,,pickup,,34.1802,-118.4324,6037.0,6.0,59.0
654445,6900,1999.0,chevrolet,gladiator,good,6 cylinders,gas,160000.0,clean,automatic,1GBDM19W4XB117487,rwd,,van,grey,33.824289,-118.077253,6037.0,6.0,59.0
654446,8850,2010.0,mini,cooper,excellent,4 cylinders,gas,29255.0,clean,manual,,fwd,,hatchback,,34.0585,-118.3012,6037.0,6.0,59.0
654447,22500,1997.0,,Van Hool,,,diesel,,lien,automatic,YE2TA61B5V2040010,,,,,33.8635,-118.1801,6037.0,6.0,59.0
654448,3500,2001.0,ram,1500,,,gas,,clean,automatic,,,,,,34.2141,-119.175,6111.0,6.0,59.0
654449,7000,2007.0,lexus,es 350 4dr sdn,like new,6 cylinders,gas,144000.0,clean,automatic,,fwd,,sedan,grey,34.1145,-118.1929,6037.0,6.0,59.0
654450,3500,2005.0,ford,mustang,good,6 cylinders,gas,157000.0,clean,manual,,rwd,,coupe,grey,33.9886,-118.0883,6037.0,6.0,59.0
654451,19935,2015.0,,SPORT UTILITY 4D,,,gas,42127.0,clean,automatic,5N1AR2MNXFC649013,,,,,33.9731,-118.2479,6037.0,6.0,59.0
654452,8600,2004.0,chevrolet,1500 silverado,excellent,8 cylinders,gas,110000.0,clean,automatic,,,,,,34.062785999999996,-118.05752700000001,6037.0,6.0,59.0
654453,2200,2001.0,honda,prelude,,,gas,,clean,automatic,,,,,,33.8045,-118.1876,6037.0,6.0,59.0
654454,6491,2007.0,toyota,prius,,,hybrid,122673.0,clean,automatic,JTDKB20U073252275,,,hatchback,grey,34.172205,-118.37539199999999,6037.0,6.0,59.0
654455,5900,2007.0,toyota,camry ce,excellent,,gas,110868.0,clean,automatic,,,,,,34.201004,-118.505517,6037.0,6.0,59.0
654456,27000,1996.0,,Prevost,,,diesel,,lien,automatic,2PCH33411T1011466,,,,,33.8635,-118.1801,6037.0,6.0,59.0
654457,25900,2014.0,cadillac,xts,new,6 cylinders,gas,15717.0,lien,automatic,,fwd,full-size,sedan,black,34.107,-117.5941,6071.0,6.0,59.0
654458,21950,2015.0,bmw,428i m grancoupe,excellent,4 cylinders,gas,33428.0,salvage,automatic,,rwd,mid-size,coupe,blue,32.5753,-117.0707,6073.0,6.0,59.0
654459,6990,2009.0,ford,mustang,,6 cylinders,gas,72000.0,clean,automatic,,rwd,,coupe,,34.1243,-118.0515,6037.0,6.0,59.0
654460,8000,2008.0,ford,e-450,,10 cylinders,other,100000.0,clean,automatic,1FD4E45S78DB51342,,,,white,34.089,-118.0955,6037.0,6.0,59.0
654461,1867,2011.0,nissan,,like new,,gas,,clean,automatic,,,,,,34.045832,-118.21838400000001,6037.0,6.0,59.0
654462,13444,2015.0,volkswagen,golf,,,diesel,25602.0,clean,automatic,3VW2A7AU3FM017846,,compact,hatchback,black,34.06245,-117.68737,6071.0,6.0,59.0
654463,9800,2008.0,bmw,x5,like new,6 cylinders,gas,105000.0,clean,automatic,,4wd,full-size,SUV,,34.1074,-118.3652,6037.0,6.0,59.0
654464,5000,2007.0,ford,mustang,good,6 cylinders,gas,150000.0,clean,automatic,,rwd,mid-size,coupe,white,34.649108,-118.239916,6037.0,6.0,59.0
654465,575,2004.0,audi,a4,,,gas,,clean,automatic,,,,,,34.1173,-117.4378,6071.0,6.0,59.0
654466,4200,2006.0,,2006 scion tc,good,,gas,,clean,automatic,,,,,,33.9653,-118.2727,6037.0,6.0,59.0
654467,14000,1987.0,,Crown Supercoach,excellent,6 cylinders,diesel,,clean,manual,,rwd,full-size,bus,silver,33.9754,-118.417,6037.0,6.0,59.0
654468,12900,2017.0,toyota,corolla l,excellent,4 cylinders,gas,44800.0,clean,automatic,5YFBURHE6HP627501,fwd,compact,sedan,grey,33.9631,-118.3941,6037.0,6.0,59.0
654469,8995,2016.0,nissan,versa,,,other,43216.0,clean,manual,3N1CN7AP7GL819980,fwd,compact,sedan,blue,34.232563,-118.252673,6037.0,6.0,59.0
