,url,city,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,lat,long,county_fips,county_name,state_fips,state_code,state_name,weather
735279,https://losangeles.craigslist.org/sgv/cto/d/2013-refrigerated-ford/6750138435.html,losangeles,8500,2013.0,ford,transit connect,good,4 cylinders,gas,171000.0,lien,automatic,,fwd,compact,truck,white,https://images.craigslist.org/00w0w_flNTdHiLxuE_600x450.jpg,33.9767,-118.1689,6037.0,Los Angeles,6.0,CA,California,59.0
735280,https://losangeles.craigslist.org/lac/cto/d/a4-audi-a4-lease/6747542694.html,losangeles,199,2019.0,audi,a4,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00R0R_gVHcUQ4Hpkv_600x450.jpg,34.1781,-118.4574,6037.0,Los Angeles,6.0,CA,California,59.0
735281,https://losangeles.craigslist.org/wst/cto/d/04-volvo-s60-like-new-the/6735701992.html,losangeles,2950,2004.0,volvo,s60,like new,4 cylinders,gas,100000.0,clean,automatic,,,,,grey,https://images.craigslist.org/00k0k_9JpN9T0OR4K_600x450.jpg,33.8998,-118.3199,6037.0,Los Angeles,6.0,CA,California,59.0
735282,https://losangeles.craigslist.org/wst/cto/d/04-honda-accord-almost-new/6738082947.html,losangeles,4500,2004.0,honda,accord 4-door sedan,,,gas,155000.0,clean,automatic,,,,,,https://images.craigslist.org/00R0R_a0LhrC7Zzhi_600x450.jpg,33.8998,-118.3199,6037.0,Los Angeles,6.0,CA,California,59.0
735283,https://losangeles.craigslist.org/ant/cto/d/honda-accord-2005/6735079739.html,losangeles,5400,2005.0,honda,accord,excellent,4 cylinders,gas,,clean,automatic,1HGCM56795A064379,fwd,mid-size,sedan,silver,https://images.craigslist.org/00404_84vMJiDdzNO_600x450.jpg,34.704781,-118.08471999999999,6037.0,Los Angeles,6.0,CA,California,59.0
735284,https://losangeles.craigslist.org/sfv/ctd/d/2012-ford-fusion-se-clean-low/6750139734.html,losangeles,1500,2012.0,ford,fusion se,,,gas,,clean,automatic,3FAHP0HA8CR415959,,,,,https://images.craigslist.org/00z0z_leyHECqg4qt_600x450.jpg,34.1802,-118.4324,6037.0,Los Angeles,6.0,CA,California,59.0
735285,https://losangeles.craigslist.org/wst/ctd/d/immaculate-2016-ford-fusion/6750139638.html,losangeles,17999,2016.0,ford,fusion se,like new,4 cylinders,gas,23744.0,clean,automatic,3FA6P0HD2GR328758,fwd,mid-size,sedan,grey,https://images.craigslist.org/01313_3JXzNJH5Kbz_600x450.jpg,34.000731,-118.39176200000001,6037.0,Los Angeles,6.0,CA,California,59.0
735286,https://losangeles.craigslist.org/sfv/cto/d/2001-chevrolet-tahoe-121k-low/6750121965.html,losangeles,2800,2001.0,chevrolet,tahoe 1500,excellent,8 cylinders,gas,121000.0,clean,automatic,,4wd,full-size,sedan,green,https://images.craigslist.org/00E0E_hShmfVNuy5d_600x450.jpg,34.1802,-118.4324,6037.0,Los Angeles,6.0,CA,California,59.0
735287,https://losangeles.craigslist.org/lgb/cto/d/mercedes-elike-new/6747612944.html,losangeles,16975,2012.0,mercedes-benz,benz e350,like new,5 cylinders,gas,73875.0,clean,automatic,wddhf5kb1ca644785,rwd,full-size,sedan,white,https://images.craigslist.org/00Q0Q_hMI7L4UBrpn_600x450.jpg,33.971913,-117.693288,6071.0,San Bernardino,6.0,CA,California,59.0
735288,https://losangeles.craigslist.org/lac/ctd/d/2017-ram-3500-tradesmen-stock/6750140071.html,losangeles,42999,2017.0,ram,3500 tradesmen,like new,6 cylinders,diesel,44144.0,clean,automatic,3C63RRGL1HG614304,4wd,,truck,white,https://images.craigslist.org/00N0N_7xEa5tDkUGy_600x450.jpg,34.106486,-117.481734,6071.0,San Bernardino,6.0,CA,California,59.0
735289,https://losangeles.craigslist.org/sfv/ctd/d/2005-lexus-esdown-payment/6750139425.html,losangeles,1000,2005.0,lexus,es 330,,,gas,,clean,automatic,JTHBA30G955056371,,,,,https://images.craigslist.org/00P0P_eaAj9ZgIhI5_600x450.jpg,34.1802,-118.4324,6037.0,Los Angeles,6.0,CA,California,59.0
735290,https://losangeles.craigslist.org/lac/cto/d/1961-impala-convertible/6741139620.html,losangeles,15,1961.0,chevrolet,impala,fair,8 cylinders,gas,,clean,automatic,,rwd,full-size,convertible,white,https://images.craigslist.org/00d0d_cGtsjTRBjgh_600x450.jpg,33.9731,-118.2479,6037.0,Los Angeles,6.0,CA,California,59.0
735291,https://losangeles.craigslist.org/wst/cto/d/porsche-911carrera4-4s/6750100710.html,losangeles,1,2007.0,,porsche 911,,,other,,clean,other,,,,,,https://images.craigslist.org/00H0H_8CjTbdMSYCP_600x450.jpg,34.09,-118.2944,6037.0,Los Angeles,6.0,CA,California,59.0
735292,https://losangeles.craigslist.org/lgb/cto/d/q50-infiniti-q50-lease/6747549372.html,losangeles,199,2019.0,infiniti,q50,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00808_cTKVQFFXkUF_600x450.jpg,34.1722,-118.37899999999999,6037.0,Los Angeles,6.0,CA,California,59.0
735293,https://losangeles.craigslist.org/wst/cto/d/nissan-350z-altima-armada/6750076399.html,losangeles,1,2007.0,nissan,armada,,,other,,clean,other,,,,,,https://images.craigslist.org/01111_2YRoZkP6Jgb_600x450.jpg,34.0079,-118.2582,6037.0,Los Angeles,6.0,CA,California,59.0
735294,https://losangeles.craigslist.org/lac/cto/d/1995-mercedes-wagon-320/6739133615.html,losangeles,5000,1995.0,mercedes-benz,wagon,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00z0z_dZ8veOcVnmY_600x450.jpg,34.104,-118.2925,6037.0,Los Angeles,6.0,CA,California,59.0
735295,https://losangeles.craigslist.org/wst/cto/d/02-lincoln-continental-fully/6735822933.html,losangeles,1900,2002.0,lincoln,continental,like new,,gas,166000.0,clean,automatic,,,,,white,https://images.craigslist.org/00z0z_9xYkPDrlsbj_600x450.jpg,33.8998,-118.3199,6037.0,Los Angeles,6.0,CA,California,59.0
735296,https://losangeles.craigslist.org/lac/cto/d/2014-nissan-titan-pickup-truck/6739989861.html,losangeles,18500,2014.0,nissan,titan s crewcab,excellent,8 cylinders,gas,90772.0,clean,automatic,,rwd,full-size,truck,white,https://images.craigslist.org/00606_luzsCyuYeV7_600x450.jpg,33.9769,-118.2161,6037.0,Los Angeles,6.0,CA,California,59.0
735297,https://losangeles.craigslist.org/lac/ctd/d/2015-mercedes-benz-class-300/6750139570.html,losangeles,22999,2015.0,mercedes-benz,c-class 300,new,4 cylinders,gas,19932.0,clean,automatic,55SWF4JB1FU046655,rwd,,sedan,silver,https://images.craigslist.org/00S0S_eTrCSoUUash_600x450.jpg,34.106486,-117.481734,6071.0,San Bernardino,6.0,CA,California,59.0
735298,https://losangeles.craigslist.org/lgb/cto/d/2012-infiniti-g37/6750119448.html,losangeles,5800,2012.0,infiniti,g37,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00N0N_7ACwq2h5cTL_600x450.jpg,33.965654,-118.09103700000001,6037.0,Los Angeles,6.0,CA,California,59.0
735299,https://losangeles.craigslist.org/sfv/cto/d/corolla-toyota-corolla-lease/6747540239.html,losangeles,199,2018.0,toyota,corolla,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00v0v_7dzSnsS18jT_600x450.jpg,34.1526,-118.4322,6037.0,Los Angeles,6.0,CA,California,59.0
735300,https://losangeles.craigslist.org/sgv/cto/d/2011-chevy-silverado-lt-4-4/6750118898.html,losangeles,18000,2011.0,chevrolet,1500 silverado 4x4,,,gas,76200.0,clean,automatic,,,,,,https://images.craigslist.org/00h0h_cHlMj6MApQF_600x450.jpg,34.092331,-117.63542199999999,6071.0,San Bernardino,6.0,CA,California,59.0
735301,https://losangeles.craigslist.org/sfv/cto/d/2004-va-jetta-runs-and-looks/6750118455.html,losangeles,1850,2004.0,volkswagen,jetta,excellent,,gas,170000.0,clean,manual,,,,,silver,https://images.craigslist.org/00l0l_2Pz9fjFLbEu_600x450.jpg,34.1802,-118.4324,6037.0,Los Angeles,6.0,CA,California,59.0
735302,https://losangeles.craigslist.org/lac/cto/d/i-bmw/6750106251.html,losangeles,5000,2008.0,bmw,5 series 528i,good,6 cylinders,gas,150016.0,clean,automatic,,rwd,compact,,grey,https://images.craigslist.org/00u0u_7pYVEXflwWj_600x450.jpg,33.9551,-118.2901,6037.0,Los Angeles,6.0,CA,California,59.0
735303,https://losangeles.craigslist.org/sfv/ctd/d/2006-nissan-frontier-4x4-qaud/6750119427.html,losangeles,1000,2006.0,nissan,,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00c0c_8TuiH2N0pio_600x450.jpg,34.1993,-118.5983,6037.0,Los Angeles,6.0,CA,California,59.0
735304,https://losangeles.craigslist.org/sfv/cto/d/2000-toyota-mr2-spyder/6746492915.html,losangeles,3950,2000.0,toyota,mr2 spyder,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00Y0Y_6TwDITUHbOF_600x450.jpg,38.70065,-121.24403000000001,6067.0,Sacramento,6.0,CA,California,59.0
735305,https://losangeles.craigslist.org/lac/ctd/d/2015-honda-accord-sport-only/6750123461.html,losangeles,16995,2015.0,honda,accord,like new,,gas,,clean,automatic,,,,sedan,,https://images.craigslist.org/00q0q_i1XInn1z1So_600x450.jpg,34.0794,-117.4551,6071.0,San Bernardino,6.0,CA,California,59.0
735306,https://losangeles.craigslist.org/sfv/cto/d/2009-camry-xle/6750119192.html,losangeles,6250,2009.0,toyota,camry xle,excellent,4 cylinders,gas,125000.0,clean,automatic,,fwd,full-size,sedan,white,https://images.craigslist.org/00p0p_fSCKUPWLIg3_600x450.jpg,34.383903000000004,-118.552094,6037.0,Los Angeles,6.0,CA,California,59.0
735307,https://losangeles.craigslist.org/wst/cto/d/1995-mercedes-wagon-320/6739133295.html,losangeles,5000,1995.0,mercedes-benz,wagon,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00z0z_dZ8veOcVnmY_600x450.jpg,34.104,-118.2925,6037.0,Los Angeles,6.0,CA,California,59.0
735308,https://losangeles.craigslist.org/lac/cto/d/2008-hyundai-elantra/6747716791.html,losangeles,3500,2008.0,hyundai,elantra,excellent,,gas,90000.0,clean,automatic,,,,,,https://images.craigslist.org/00f0f_iGxUxTtVvfz_600x450.jpg,33.9886,-118.0883,6037.0,Los Angeles,6.0,CA,California,59.0
735309,https://losangeles.craigslist.org/lac/cto/d/2017-nissan-frontier/6750117997.html,losangeles,4000,2017.0,nissan,frontier,good,,gas,8000.0,clean,automatic,,,,truck,,https://images.craigslist.org/00V0V_3DJV5dbxkL_600x450.jpg,33.9331,-117.9493,6059.0,Orange,6.0,CA,California,59.0
735310,https://losangeles.craigslist.org/sgv/cto/d/2005-dodge-neon/6750121231.html,losangeles,3000,2005.0,dodge,neon sxt,,,gas,143425.0,clean,automatic,,,,,,https://images.craigslist.org/01111_f0toYCeiyYT_600x450.jpg,34.265556,-117.86723500000001,6037.0,Los Angeles,6.0,CA,California,59.0
735311,https://losangeles.craigslist.org/wst/cto/d/2103-lexus-gs350f/6750114679.html,losangeles,21900,2013.0,,LexusGS350F,excellent,8 cylinders,gas,43000.0,clean,automatic,JTHBE1BL9D5024151,rwd,mid-size,,black,https://images.craigslist.org/00h0h_g9Bw038KhOi_600x450.jpg,33.1602,-117.325,6073.0,San Diego,6.0,CA,California,59.0
735312,https://losangeles.craigslist.org/sfv/cto/d/2000-honda-s2000/6750114009.html,losangeles,8800,2000.0,honda,s2000,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00w0w_2drwoI54YC8_600x450.jpg,34.2353,-118.5188,6037.0,Los Angeles,6.0,CA,California,59.0
735313,https://losangeles.craigslist.org/wst/ctd/d/2015-toyota-prius-two-winter/6750138996.html,losangeles,11883,2015.0,toyota,prius,like new,,gas,105241.0,clean,automatic,JTDKN3DU6F0466128,fwd,,hatchback,grey,https://images.craigslist.org/00P0P_1BL50fsXKh1_600x450.jpg,34.0168,-118.3973,6037.0,Los Angeles,6.0,CA,California,59.0
735314,https://losangeles.craigslist.org/wst/ctd/d/2013-mercedes-benz-e350/6750116805.html,losangeles,19950,2013.0,mercedes-benz,e 350,,,gas,73694.0,clean,automatic,WDDKK5KF7DF199686,rwd,,convertible,white,https://images.craigslist.org/00E0E_k7EJRLgcuJY_600x450.jpg,34.139633,-118.38063700000001,6037.0,Los Angeles,6.0,CA,California,59.0
735315,https://losangeles.craigslist.org/lgb/cto/d/2001-cadillac-el-dorado/6750112462.html,losangeles,3200,2001.0,cadillac,el dorado,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00r0r_6YSJvzwbZkH_600x450.jpg,33.894608000000005,-118.125192,6037.0,Los Angeles,6.0,CA,California,59.0
735316,https://losangeles.craigslist.org/sfv/cto/d/prius-plug-in/6750111893.html,losangeles,13000,2012.0,toyota,prius hybrid,excellent,,hybrid,106568.0,clean,automatic,,fwd,,sedan,white,https://images.craigslist.org/00o0o_8cJ78lCwC8G_600x450.jpg,34.3985,-118.5535,6037.0,Los Angeles,6.0,CA,California,59.0
735317,https://losangeles.craigslist.org/ant/cto/d/1998-lincoln-towncar-clean/6742768901.html,losangeles,2400,1998.0,lincoln,towncar,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00o0o_eoG7Y4rXoXH_600x450.jpg,34.627146999999994,-118.224993,6037.0,Los Angeles,6.0,CA,California,59.0
735318,https://losangeles.craigslist.org/lgb/cto/d/failed-smog-check-test-we-can/6737253004.html,losangeles,1,2001.0,,any car,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00e0e_23mSrP7TfqC_600x450.jpg,33.830372,-118.07219599999999,6037.0,Los Angeles,6.0,CA,California,59.0
735319,https://losangeles.craigslist.org/lac/cto/d/97-jaguar-xk8-convertible-70k/6739730378.html,losangeles,4295,1997.0,jaguar,xk8,good,8 cylinders,gas,,clean,automatic,,rwd,mid-size,convertible,blue,https://images.craigslist.org/00i0i_k0Zptu4Yu0J_600x450.jpg,33.715016999999996,-118.023794,6059.0,Orange,6.0,CA,California,59.0
735320,https://losangeles.craigslist.org/sgv/cto/d/2015-mazda3/6743192079.html,losangeles,10500,2015.0,mazda,3,excellent,4 cylinders,gas,55000.0,clean,automatic,,,,,,https://images.craigslist.org/01414_ljSak5S6EcP_600x450.jpg,34.062785999999996,-118.05752700000001,6037.0,Los Angeles,6.0,CA,California,59.0
735321,https://losangeles.craigslist.org/lac/ctd/d/2017-chevrolet-spark-1lt-cvt/6750114137.html,losangeles,10995,2017.0,chevrolet,spark 1lt cvt,,other,gas,43365.0,clean,other,KL8CD6SAXHC717213,fwd,,,silver,https://images.craigslist.org/00f0f_8HtprJ5nJEJ_600x450.jpg,34.036192,-118.14956799999999,6037.0,Los Angeles,6.0,CA,California,59.0
735322,https://losangeles.craigslist.org/lgb/cto/d/1965-buick-electra/6750111360.html,losangeles,10900,1965.0,buick,electra 225,excellent,8 cylinders,gas,,clean,automatic,,rwd,full-size,convertible,green,https://images.craigslist.org/00v0v_2HfJdmTkm6L_600x450.jpg,33.6598,-117.3485,6065.0,Riverside,6.0,CA,California,59.0
735323,https://losangeles.craigslist.org/lac/cto/d/1983-ford-ranger-fully/6750110133.html,losangeles,1500,1983.0,ford,ranger,excellent,6 cylinders,gas,56000.0,clean,manual,,,,pickup,blue,https://images.craigslist.org/00Y0Y_eY93XVZoKI8_600x450.jpg,33.9731,-118.2479,6037.0,Los Angeles,6.0,CA,California,59.0
735324,https://losangeles.craigslist.org/wst/cto/d/2007-prius-leather-new-paint/6750109970.html,losangeles,54999,2007.0,toyota,prius hybrid,excellent,4 cylinders,hybrid,,clean,automatic,,fwd,compact,hatchback,green,https://images.craigslist.org/00p0p_isBzftgtYxj_600x450.jpg,34.021609999999995,-118.46551200000002,6037.0,Los Angeles,6.0,CA,California,59.0
735325,https://losangeles.craigslist.org/lgb/cto/d/1999-toyota-camry/6750109607.html,losangeles,1600,1999.0,toyota,camry,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00E0E_9EVcOKpmx8l_600x450.jpg,33.894608000000005,-118.125192,6037.0,Los Angeles,6.0,CA,California,59.0
735326,https://losangeles.craigslist.org/sfv/cto/d/2006-ford-f150-lariat-crewcab/6744232477.html,losangeles,5300,2006.0,,F150.,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01313_bPHOxCMIWvN_600x450.jpg,34.2771,-118.4992,6037.0,Los Angeles,6.0,CA,California,59.0
735327,https://losangeles.craigslist.org/lac/cto/d/audi-a4-2009/6746073693.html,losangeles,8000,2009.0,audi,a4,excellent,4 cylinders,gas,85000.0,clean,automatic,,,,,,https://images.craigslist.org/00a0a_6v2T42gLfIC_600x450.jpg,33.9871,-118.3321,6037.0,Los Angeles,6.0,CA,California,59.0
735328,https://losangeles.craigslist.org/ant/cto/d/car-for-sale/6750107324.html,losangeles,3500,2006.0,mercedes-benz,benz,good,8 cylinders,gas,191000.0,clean,automatic,,rwd,mid-size,sedan,silver,https://images.craigslist.org/00d0d_bdT57YbUolc_600x450.jpg,34.4133,-118.0917,6037.0,Los Angeles,6.0,CA,California,59.0
735329,https://losangeles.craigslist.org/wst/cto/d/land-rover-range-rover-range/6750069169.html,losangeles,1,2006.0,rover,defender,,,other,,clean,other,,,,,,https://images.craigslist.org/00n0n_l5ScVlMge77_600x450.jpg,34.0116,-118.3411,6037.0,Los Angeles,6.0,CA,California,59.0
735330,https://losangeles.craigslist.org/lac/cto/d/1964-international-metro/6748258654.html,losangeles,1,1964.0,,International metro,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00Q0Q_csfhn1CQGx6_600x450.jpg,33.9551,-118.2901,6037.0,Los Angeles,6.0,CA,California,59.0
735331,https://losangeles.craigslist.org/wst/cto/d/scion-xb-2004/6750104605.html,losangeles,2800,2004.0,toyota,scion xb,good,4 cylinders,gas,172000.0,salvage,automatic,,fwd,compact,,grey,https://images.craigslist.org/01717_QrO1UWN59w_600x450.jpg,33.8748,-118.2402,6037.0,Los Angeles,6.0,CA,California,59.0
735332,https://losangeles.craigslist.org/sgv/cto/d/2015-nissan-altima-4-cylinder/6740758073.html,losangeles,7500,2015.0,nissan,altima,excellent,4 cylinders,gas,130000.0,clean,automatic,,,,sedan,silver,https://images.craigslist.org/00W0W_crUWnjEk7a9_600x450.jpg,34.0763,-117.6254,6071.0,San Bernardino,6.0,CA,California,59.0
735333,https://losangeles.craigslist.org/lac/cto/d/2015-ford-focus-se-automatic/6750104186.html,losangeles,5300,2015.0,ford,focus se,like new,4 cylinders,gas,58.0,salvage,automatic,,,,,white,https://images.craigslist.org/00x0x_eSjxuVDvl70_600x450.jpg,34.0451,-118.1859,6037.0,Los Angeles,6.0,CA,California,59.0
735334,https://losangeles.craigslist.org/ant/cto/d/33-chevy/6750104135.html,losangeles,12500,1933.0,chevrolet,master eagle,good,6 cylinders,gas,,clean,manual,,,,,,https://images.craigslist.org/00d0d_WVMVaC0bpB_600x450.jpg,34.7471,-118.3687,6037.0,Los Angeles,6.0,CA,California,59.0
735335,https://losangeles.craigslist.org/sfv/cto/d/domicilio-elias-llama-manda/6730806191.html,losangeles,65,2000.0,toyota,avalon,salvage,4 cylinders,gas,,salvage,automatic,,fwd,compact,hatchback,red,https://images.craigslist.org/00303_a6rZWjj9n2m_600x450.jpg,34.193804,-118.46631599999999,6037.0,Los Angeles,6.0,CA,California,59.0
735336,https://losangeles.craigslist.org/sgv/ctd/d/2015-gmc-sierra-2500-diesel/6750106208.html,losangeles,52995,2015.0,gmc,sierra 2500hd,,,diesel,81581.0,clean,automatic,1GT120E85FF638893,,,,,https://images.craigslist.org/00l0l_fkeWcSh6pvS_600x450.jpg,34.070311,-117.446303,6071.0,San Bernardino,6.0,CA,California,59.0
735337,https://losangeles.craigslist.org/wst/cto/d/2103-lexus-gs350f/6750103193.html,losangeles,21900,2013.0,,LexusGS350F,excellent,8 cylinders,gas,43000.0,clean,automatic,JTHBE1BL9D5024151,rwd,mid-size,,black,https://images.craigslist.org/00h0h_g9Bw038KhOi_600x450.jpg,33.1602,-117.325,6073.0,San Diego,6.0,CA,California,59.0
735338,https://losangeles.craigslist.org/sgv/cto/d/2008-volvo-xc70-awd/6750103323.html,losangeles,4400,2008.0,volvo,xc70 awd,excellent,6 cylinders,gas,,clean,automatic,,4wd,full-size,wagon,grey,https://images.craigslist.org/00707_apTTh8KrgVm_600x450.jpg,33.7852,-117.3166,6065.0,Riverside,6.0,CA,California,59.0
735339,https://losangeles.craigslist.org/sfv/ctd/d/2009-chevrolet-chevy/6750105269.html,losangeles,19995,2009.0,chevrolet,silverado,,,gas,124321.0,clean,automatic,3GCEC33079G102463,fwd,,pickup,white,https://images.craigslist.org/00b0b_aMXo4uql8wb_600x450.jpg,34.1847,-118.38696999999999,6037.0,Los Angeles,6.0,CA,California,59.0
735340,https://losangeles.craigslist.org/lgb/cto/d/2013-nissan-altima-clean/6750087402.html,losangeles,6900,2013.0,nissan,altima,like new,,gas,98.0,clean,automatic,,,,sedan,,https://images.craigslist.org/00A0A_5bxCDTDTlgW_600x450.jpg,33.6773,-118.0051,6059.0,Orange,6.0,CA,California,59.0
735341,https://losangeles.craigslist.org/wst/cto/d/1976-cadillac-el-dorado-v8/6740755073.html,losangeles,12000,1976.0,cadillac,el dorado,,8 cylinders,gas,86590.0,clean,automatic,6L67S6Q185564,,,convertible,,https://images.craigslist.org/01515_lXXRGCDxQeO_600x450.jpg,34.0737,-118.37200000000001,6037.0,Los Angeles,6.0,CA,California,59.0
735342,https://losangeles.craigslist.org/wst/cto/d/audi-a3-tron-prestige-pkg-14t/6750101154.html,losangeles,29900,2016.0,audi,a3 e-tron sport prestige,excellent,,hybrid,16500.0,clean,automatic,WAUSPBFF4GA086975,,,hatchback,grey,https://images.craigslist.org/00R0R_a8QnGuykQ7Q_600x450.jpg,33.8896,-118.3996,6037.0,Los Angeles,6.0,CA,California,59.0
735343,https://losangeles.craigslist.org/wst/cto/d/2005-toyota-rav4-clean-title/6750136086.html,losangeles,1500,2005.0,toyota,rav4,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00C0C_4OUMYJEW3ts_600x450.jpg,34.029,-118.4005,6037.0,Los Angeles,6.0,CA,California,59.0
735344,https://losangeles.craigslist.org/lgb/cto/d/2012-vw-passat-clean-title-by/6750100594.html,losangeles,6400,2012.0,volkswagen,passat,excellent,4 cylinders,gas,74300.0,clean,automatic,,fwd,,,,https://images.craigslist.org/01212_f3abJ3Eevp2_600x450.jpg,33.6899,-117.7868,6059.0,Orange,6.0,CA,California,59.0
